id,Z-0_MA_AA,Z-1_MA_AA,Z-2_MA_AA,Z-3_MA_AA,I-0_MA_AA,I-1_MA_AA,I-2_MA_AA,I-3_MA_AA,T-0_MA_AA,T-1_MA_AA,T-2_MA_AA,T-3_MA_AA,S-0_MA_AA,S-1_MA_AA,S-2_MA_AA,S-3_MA_AA,chi-0_MA_AA,chi-1_MA_AA,chi-2_MA_AA,chi-3_MA_AA,qnat-0_MA_AA,qnat-1_MA_AA,qnat-2_MA_AA,qnat-3_MA_AA,Vnat-0_MA_AA,Vnat-1_MA_AA,Vnat-2_MA_AA,Vnat-3_MA_AA,Ns-0_MA_AA,Ns-1_MA_AA,Ns-2_MA_AA,Ns-3_MA_AA,Np-0_MA_AA,Np-1_MA_AA,Np-2_MA_AA,Np-3_MA_AA,Nd-0_MA_AA,Nd-1_MA_AA,Nd-2_MA_AA,Nd-3_MA_AA,Nlp-0_MA_AA,Nlp-1_MA_AA,Nlp-2_MA_AA,Nlp-3_MA_AA,LPde-0_MA_AA,LPde-1_MA_AA,LPde-2_MA_AA,LPde-3_MA_AA,LPe-0_MA_AA,LPe-1_MA_AA,LPe-2_MA_AA,LPe-3_MA_AA,LPocc-0_MA_AA,LPocc-1_MA_AA,LPocc-2_MA_AA,LPocc-3_MA_AA,LPs-0_MA_AA,LPs-1_MA_AA,LPs-2_MA_AA,LPs-3_MA_AA,LPp-0_MA_AA,LPp-1_MA_AA,LPp-2_MA_AA,LPp-3_MA_AA,LPd-0_MA_AA,LPd-1_MA_AA,LPd-2_MA_AA,LPd-3_MA_AA,Nlv-0_MA_AA,Nlv-1_MA_AA,Nlv-2_MA_AA,Nlv-3_MA_AA,LVde-0_MA_AA,LVde-1_MA_AA,LVde-2_MA_AA,LVde-3_MA_AA,LVe-0_MA_AA,LVe-1_MA_AA,LVe-2_MA_AA,LVe-3_MA_AA,LVocc-0_MA_AA,LVocc-1_MA_AA,LVocc-2_MA_AA,LVocc-3_MA_AA,LVs-0_MA_AA,LVs-1_MA_AA,LVs-2_MA_AA,LVs-3_MA_AA,LVp-0_MA_AA,LVp-1_MA_AA,LVp-2_MA_AA,LVp-3_MA_AA,LVd-0_MA_AA,LVd-1_MA_AA,LVd-2_MA_AA,LVd-3_MA_AA,target_distance,target_barrier,target_angle
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,5929.0,3773.0,2541.0,1925.0,1.0,6.0,7.0,8.0,36.0,102.0,96.0,78.0,1.988,6.528,5.992,5.217,4.84,37.158,38.808,43.186,0.040695,-0.23272,0.000926,0.054487,76.609407,262.799129,200.227621,163.375687,0.518,5.486,4.766,5.206,0.0,0.45,0.327,0.229,65.125,0.081,0.161,0.081,9.0,18.0,3.0,3.0,0.001999,0.020933,0.0,0.0,0.02183,0.063058,0.042196,0.037354,3.916995,6.531518,3.353435,3.793576,0.009624,2.9e-05,0.035188,0.029283,0.0,0.0002,6.4e-05,7e-05,0.813243,0.000721,0.000992,0.000902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9851,13.8,32.3861
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,5929.0,2464.0,2926.0,2464.0,1.0,5.0,7.0,10.0,25.0,70.0,85.0,85.0,1.988,5.09,6.585,6.683,4.84,30.206,39.578,53.636,0.036672,-0.199666,-0.10887,0.099683,77.016245,201.095482,232.156253,205.31142,0.49,4.235,4.802,6.23,0.0,0.17,0.197,0.145,65.61,0.081,0.162,0.081,9.0,9.0,3.0,3.0,0.014482,0.009465,0.0,0.0,0.003436,0.021839,0.016659,0.014575,3.913236,5.702607,3.293963,3.791973,0.007744,0.045417,0.0297,0.026382,0.0,0.000148,6.6e-05,7e-05,0.831562,0.000638,0.001003,0.000912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.014,13.4,33.4299
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,5929.0,2541.0,2926.0,3003.0,1.0,5.0,7.0,10.0,25.0,70.0,85.0,85.0,1.988,5.062,6.585,7.177,4.84,31.284,39.578,56.364,0.073224,-0.391823,0.141694,-0.068326,75.5307,211.4298,220.163833,253.389957,0.476,4.292,4.513,6.803,0.0,0.182,0.189,0.193,64.32,0.08,0.241,0.16,9.0,9.0,3.0,12.0,0.007222,0.006955,0.0,0.022685,0.011814,0.058239,0.031163,0.049769,3.911495,6.062634,3.341547,7.039564,0.01002,0.051431,0.035596,0.02993,0.0,0.000149,6.4e-05,0.00017,0.80982,0.00072,0.00099,0.00216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0051,18.6,33.1229
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,5929.0,2541.0,2926.0,3619.0,1.0,5.0,7.0,10.0,25.0,70.0,85.0,85.0,1.988,5.062,6.585,7.727,4.84,31.284,39.578,54.472,0.069527,-0.335881,-0.019665,0.046286,75.673297,210.068593,225.641354,249.761356,0.476,4.271,4.651,6.831,0.0,0.18,0.193,0.189,64.481,0.08,0.241,0.241,9.0,9.0,3.0,12.0,0.008252,0.007665,0.0,0.025323,0.01192,0.059447,0.032068,0.045436,3.913157,6.086394,3.320774,7.021119,0.009821,0.043663,0.034804,0.029651,0.0,0.000156,6.5e-05,0.00017,0.811621,0.000721,0.000991,0.002613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0098,16.8,33.3784
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,5929.0,4235.0,2541.0,1925.0,1.0,8.0,7.0,8.0,64.0,184.0,128.0,104.0,1.988,7.952,5.992,5.217,4.84,52.03,38.808,43.186,0.041278,-0.244995,0.004978,0.06079,76.612208,349.922175,200.095524,163.138758,0.49,7.364,4.627,5.04,0.0,0.296,0.163,0.115,65.286,0.323,0.162,0.081,16.0,32.0,4.0,4.0,0.00579,0.057246,0.0,0.0,0.0146,0.118059,0.035832,0.030929,3.907975,13.475899,3.27799,3.788,0.010962,0.050361,0.035451,0.031274,0.0,0.000352,6.6e-05,7e-05,0.801383,0.00188,0.000985,0.000895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9604,9.4,31.218
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,5929.0,3696.0,2618.0,1925.0,1.0,6.0,8.0,8.0,36.0,108.0,102.0,78.0,1.988,6.571,6.43,5.217,4.84,35.882,43.648,43.186,0.022293,-0.185622,0.024111,0.03817,77.587734,256.32318,208.899689,164.55015,0.518,5.429,5.364,5.206,0.0,0.217,0.164,0.115,65.934,0.162,0.162,0.081,9.0,15.0,3.0,3.0,0.002998,0.017646,0.0,0.0,0.018187,0.051421,0.037916,0.033724,3.895886,6.356347,3.334952,3.783222,0.008593,1.9e-05,0.032751,0.027699,0.0,0.0002,6.5e-05,7e-05,0.823012,0.001179,0.000998,0.000907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9682,10.4,31.4877
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_bromide_1_smi1_1_s_1,5929.0,5159.0,2541.0,2310.0,1.0,6.0,7.0,8.0,36.0,102.0,96.0,96.0,1.988,6.782,5.992,5.809,4.84,36.718,38.808,43.956,0.024336,-0.176316,0.032,-0.092438,77.491929,264.157691,199.649586,198.287065,0.504,5.403,4.58,5.481,0.0,0.225,0.163,0.148,65.934,0.081,0.162,0.081,16.0,24.0,0.0,4.0,0.001846,0.019205,0.0,0.0,0.020306,0.057918,0.0,0.035642,3.907303,6.533079,0.0,3.788287,0.009235,0.0,0.0,0.028705,0.0,0.0002,0.0,7e-05,0.816854,0.000723,0.0,0.000904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,12.2,28.9648
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,5929.0,3773.0,2541.0,2310.0,1.0,6.0,7.0,8.0,36.0,102.0,96.0,96.0,1.988,6.528,5.992,5.809,4.84,37.158,38.808,43.956,0.034704,-0.212969,0.03633,-0.111088,76.870459,263.205908,198.905002,197.50482,0.504,5.396,4.587,5.488,0.0,0.45,0.326,0.297,65.286,0.081,0.162,0.081,16.0,24.0,0.0,4.0,0.001821,0.019946,0.0,0.0,0.019704,0.058684,0.0,0.034968,3.91371,6.522646,0.0,3.791926,0.00994,4e-05,0.0,0.02982,0.0,0.0002,0.0,7e-05,0.81054,0.00072,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9409,14.9,30.436
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,5929.0,2926.0,3003.0,2387.0,1.0,6.0,8.0,9.0,36.0,108.0,108.0,102.0,1.988,6.119,7.022,6.246,4.84,35.816,44.418,48.796,0.026945,-0.165905,-0.024526,-0.061507,77.487879,236.542819,237.935233,205.173534,0.49,4.879,5.208,5.943,0.0,0.2,0.197,0.148,65.934,0.081,0.081,0.081,16.0,12.0,0.0,4.0,0.013165,0.008544,0.0,0.0,0.00296,0.019606,0.0,0.013273,3.910783,5.663266,0.0,3.790646,0.008154,0.046532,0.0,0.027144,0.0,0.000148,0.0,7e-05,0.827554,0.000637,0.0,0.00091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9413,15.1,30.1043
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,5929.0,2926.0,3080.0,2310.0,1.0,6.0,8.0,8.0,36.0,108.0,102.0,96.0,1.988,6.119,6.994,5.809,4.84,35.816,45.496,43.956,0.017166,-0.09296,-0.02871,-0.077435,78.123678,234.64981,248.24612,199.087677,0.504,4.949,5.687,5.474,0.0,0.197,0.202,0.148,66.422,0.082,0.163,0.082,16.0,12.0,4.0,4.0,0.010482,0.007878,0.0,0.0,0.006216,0.030539,0.020076,0.019721,3.917787,5.666356,3.893678,3.793603,0.008391,0.054392,0.046533,0.027572,0.0,0.000141,4.9e-05,7e-05,0.825009,0.000636,0.000545,0.000908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9878,12.7,32.3296
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,5929.0,2541.0,2926.0,3388.0,1.0,5.0,7.0,10.0,25.0,70.0,85.0,100.0,1.988,5.062,6.585,7.769,4.84,31.284,39.578,57.134,0.06413,-0.361072,0.180254,-0.28532,75.822298,211.695166,218.956085,287.56849,0.476,4.264,4.402,7.148,0.0,0.182,0.189,0.227,64.481,0.08,0.241,0.161,16.0,12.0,0.0,16.0,0.006816,0.0067,0.0,0.022065,0.010461,0.053913,0.0,0.045877,3.907975,6.043735,0.0,7.038057,0.010363,0.052203,0.0,0.030499,0.0,0.000149,0.0,0.00017,0.806584,0.000718,0.0,0.002155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9752,20.1,31.7809
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,5929.0,2541.0,2926.0,4004.0,1.0,5.0,7.0,10.0,25.0,70.0,85.0,100.0,1.988,5.062,6.585,8.319,4.84,31.284,39.578,55.242,0.059687,-0.305326,0.02941,-0.174542,76.004919,210.373722,224.445662,284.17811,0.476,4.244,4.54,7.176,0.0,0.181,0.193,0.223,64.802,0.08,0.161,0.241,16.0,12.0,0.0,16.0,0.0077,0.007348,0.0,0.024412,0.010478,0.054741,0.0,0.041711,3.910388,6.06668,0.0,7.038093,0.010201,0.044359,0.0,0.0303,0.0,0.0,0.0,0.0,0.808021,0.000719,0.0,0.002607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9733,18.5,31.7383
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,5929.0,4235.0,2541.0,2310.0,1.0,8.0,7.0,8.0,64.0,184.0,128.0,128.0,1.988,7.952,5.992,5.809,4.84,52.03,38.808,43.956,0.030934,-0.210739,0.039123,-0.102272,77.100517,351.045049,199.008895,197.690123,0.504,7.462,4.572,5.467,0.0,0.296,0.163,0.148,65.61,0.324,0.081,0.081,16.0,32.0,0.0,4.0,0.004692,0.051411,0.0,0.0,0.012501,0.106408,0.0,0.028013,3.902916,13.448425,0.0,3.78535,0.011556,0.051976,0.0,0.032164,0.0,0.000351,0.0,7e-05,0.796378,0.001963,0.0,0.000892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8827,10.8,27.1153
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,5929.0,2618.0,2541.0,2772.0,1.0,5.0,7.0,9.0,25.0,70.0,80.0,95.0,1.988,4.991,5.992,6.838,4.84,32.164,38.808,49.566,0.091543,-0.504718,0.117487,-0.178181,74.859527,221.159427,194.591387,229.261291,0.504,4.636,4.445,6.134,0.0,0.382,0.326,0.358,63.521,0.08,0.159,0.08,16.0,20.0,0.0,4.0,0.002247,0.016409,0.0,0.0,0.016371,0.050337,0.0,0.031188,3.924004,6.449209,0.0,3.797187,0.012928,0.001182,0.0,0.034235,0.0,0.000199,0.0,7e-05,0.78535,0.000886,0.0,0.000886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0139,21.4,33.4222
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,5929.0,3696.0,2618.0,2310.0,1.0,6.0,8.0,8.0,36.0,108.0,102.0,96.0,1.988,6.571,6.43,5.809,4.84,35.882,43.648,43.956,0.017782,-0.164145,0.046322,-0.08129,77.893863,256.780695,207.678988,198.941849,0.518,5.407,5.242,5.566,0.0,0.217,0.163,0.148,66.26,0.163,0.081,0.081,16.0,20.0,0.0,4.0,0.002463,0.016053,0.0,0.0,0.016538,0.047691,0.0,0.031594,3.891309,6.366893,0.0,3.78092,0.008949,9e-06,0.0,0.028333,0.0,0.0002,0.0,7e-05,0.819749,0.001177,0.0,0.000905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9036,11.1,28.2093
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,5929.0,2695.0,2464.0,2772.0,1.0,5.0,6.0,9.0,25.0,65.0,75.0,95.0,1.988,4.864,5.555,6.838,4.84,33.352,33.968,49.566,0.112044,-0.425613,-0.018524,-0.193122,74.177051,225.414396,188.93939,228.098861,0.49,4.648,4.004,6.048,0.0,0.392,0.326,0.358,63.044,0.079,0.159,0.079,16.0,24.0,0.0,4.0,0.002452,0.03413,0.0,0.0,0.018868,0.061949,0.0,0.033778,3.941098,6.536793,0.0,3.806183,0.01334,0.00015,0.0,0.034696,0.0,0.0002,0.0,7e-05,0.78234,0.000619,0.0,0.000884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9951,23.6,32.4745
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_bromide_1_smi1_1_s_1,5929.0,5775.0,2464.0,1386.0,1.0,7.0,7.0,12.0,49.0,140.0,140.0,91.0,1.988,7.713,6.021,5.809,4.84,44.286,37.73,59.928,0.010054,-0.139323,-0.085682,0.214953,78.509346,321.078776,201.687649,122.321842,0.504,6.624,4.736,6.944,0.0,0.27,0.161,0.04,66.749,0.163,0.0,0.082,16.0,24.0,0.0,4.0,0.002449,0.017979,0.0,0.0,0.028231,0.169117,0.0,0.044537,3.892216,10.953433,0.0,3.779486,0.009139,0.067847,0.0,0.028393,0.0,0.000229,0.0,7e-05,0.817758,0.000543,0.0,0.000995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8789,11.4,26.8225
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,5929.0,3927.0,2387.0,1848.0,1.0,6.0,6.0,13.0,36.0,96.0,114.0,96.0,1.988,6.43,5.584,6.838,4.84,39.116,32.89,65.538,0.015788,-0.177701,-0.138009,0.271226,77.986561,285.072981,194.36351,156.884216,0.504,5.95,4.21,7.597,0.0,0.48,0.323,0.142,66.26,0.163,0.0,0.081,16.0,24.0,0.0,4.0,0.00258,0.019434,0.0,0.0,0.027403,0.168174,0.0,0.043656,3.893992,10.940599,0.0,3.780881,0.00992,0.070537,0.0,0.029651,0.0,0.000229,0.0,7e-05,0.81036,0.00054,0.0,0.00099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9134,14.2,28.7485
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929.0,2464.0,3465.0,1925.0,1.0,5.0,8.0,14.0,25.0,75.0,110.0,85.0,1.988,5.09,7.544,7.276,4.84,30.206,46.068,70.378,0.013424,-0.098408,-0.218062,0.276759,78.383223,201.10584,290.164528,164.13427,0.49,4.214,6.048,8.043,0.0,0.168,0.242,0.071,66.586,0.082,0.082,0.082,16.0,8.0,4.0,4.0,0.014482,0.0,0.0,0.0,0.006828,0.037568,0.041199,0.021407,3.889888,6.233036,3.902393,3.779204,0.008064,0.06084,0.048088,0.026859,0.0,0.000264,9.3e-05,0.00014,0.828282,0.0,0.000455,0.00091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9684,13.2,31.2503
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,5929.0,2464.0,3542.0,1848.0,1.0,5.0,8.0,13.0,25.0,75.0,105.0,80.0,1.988,5.09,7.515,6.838,4.84,30.206,47.146,65.538,0.007553,-0.046856,-0.170051,0.189436,78.939849,198.849778,300.602798,157.69596,0.504,4.296,6.553,7.597,0.0,0.165,0.247,0.071,66.912,0.082,0.164,0.082,16.0,8.0,8.0,4.0,0.012953,0.0,0.0,0.0,0.010677,0.050117,0.080938,0.027584,3.89636,6.247792,7.790371,3.781952,0.008299,0.064207,0.095118,0.027248,0.0,0.00013,9.5e-05,7e-05,0.825736,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9602,10.8,30.9678
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929.0,2541.0,3465.0,2464.0,1.0,5.0,8.0,14.0,25.0,75.0,110.0,85.0,1.988,5.062,7.544,7.769,4.84,31.284,46.068,73.106,0.03831,-0.246003,-0.156654,0.319472,76.859237,211.543106,277.595248,212.890234,0.476,4.278,5.727,8.556,0.0,0.18,0.234,0.119,65.286,0.081,0.162,0.162,16.0,8.0,4.0,16.0,0.007273,0.0,0.0,0.02268,0.017111,0.081368,0.065374,0.062718,3.888547,6.594621,3.899255,6.993722,0.010424,0.068754,0.055481,0.030446,0.0,0.000133,4.6e-05,0.00017,0.806045,9e-05,0.000359,0.002334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718,19.2,31.3514
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5929.0,2541.0,3465.0,3080.0,1.0,5.0,8.0,14.0,25.0,75.0,110.0,85.0,1.988,5.062,7.544,8.319,4.84,31.284,46.068,71.214,0.035066,-0.203677,-0.262786,0.388327,77.017825,210.221492,283.251424,209.107031,0.476,4.257,5.872,8.57,0.0,0.179,0.238,0.114,65.448,0.081,0.162,0.243,16.0,8.0,4.0,16.0,0.009019,0.0,0.0,0.026446,0.016282,0.080338,0.06455,0.054876,3.890086,6.58275,3.900401,6.971891,0.010343,0.060379,0.055223,0.030327,0.0,0.000141,4.6e-05,0.00017,0.806763,0.0,0.000359,0.002784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9606,18.1,30.8917
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,5929.0,4235.0,3080.0,1386.0,1.0,8.0,8.0,12.0,64.0,192.0,168.0,104.0,1.988,7.952,6.951,5.809,4.84,52.03,45.298,59.928,0.016916,-0.126897,-0.170337,0.280318,77.938704,350.830683,257.813436,121.759423,0.49,7.378,5.866,6.839,0.0,0.294,0.209,0.04,66.26,0.326,0.081,0.081,16.0,28.0,4.0,4.0,0.005031,0.047674,0.0,0.0,0.021565,0.160682,0.075253,0.039332,3.890954,13.980665,3.901586,3.778341,0.011364,0.06768,0.057596,0.031671,0.0,0.000673,9.2e-05,0.00014,0.797806,0.00134,0.000357,0.000983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9031,8.5,28.1373
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,5929.0,3696.0,3157.0,1386.0,1.0,6.0,9.0,12.0,36.0,114.0,132.0,78.0,1.988,6.571,7.388,5.809,4.84,35.882,50.138,59.928,0.007007,-0.086041,-0.098582,0.177615,78.917638,256.53074,267.066198,122.812907,0.518,5.414,6.631,7.049,0.0,0.214,0.209,0.04,67.076,0.164,0.082,0.082,16.0,16.0,4.0,4.0,0.001982,0.010874,0.0,0.0,0.025699,0.074528,0.079777,0.041737,3.869876,6.963337,3.889312,3.768742,0.009025,0.015903,0.051348,0.028272,0.0,0.000183,4.6e-05,7e-05,0.818844,0.000543,0.000362,0.000905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902,9.0,27.8549
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,5929.0,3311.0,2387.0,1848.0,1.0,6.0,6.0,13.0,36.0,96.0,114.0,96.0,1.988,5.795,5.584,6.838,4.84,40.92,32.89,65.538,0.075895,-0.430021,-0.301868,0.593367,75.292411,281.422517,190.928311,154.158321,0.49,5.859,4.137,7.504,0.0,0.483,0.323,0.142,64.0,0.16,0.0,0.08,16.0,24.0,0.0,4.0,0.002584,0.030772,0.0,0.0,0.02667,0.169506,0.0,0.042379,3.916164,10.988444,0.0,3.793431,0.013202,0.080752,0.0,0.034413,0.0,0.000459,0.0,0.00014,0.783048,0.000442,0.0,0.000885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,23.0,32.4837
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,5929.0,5159.0,3003.0,1463.0,1.0,6.0,8.0,13.0,36.0,108.0,132.0,84.0,1.988,6.782,7.022,6.246,4.84,36.718,44.418,64.768,0.022252,-0.168247,-0.230301,0.376299,77.658746,264.425563,250.566887,127.082146,0.49,5.313,5.649,7.273,0.0,0.225,0.204,0.04,66.097,0.081,0.081,0.081,9.0,15.0,3.0,3.0,0.001891,0.015742,0.0,0.0,0.026095,0.079382,0.047133,0.04186,3.894426,7.058328,3.319487,3.781289,0.009025,0.015751,0.033592,0.028244,0.0,0.000183,6.5e-05,7e-05,0.818844,0.000181,0.000995,0.000905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9335,9.8,29.9512
